MB2013_code,total,AU2013_code,AU2013_label,TA2013_label
0043907,0,501614,Kapiro,Far North District
0043904,3,501614,Kapiro,Far North District
0044006,4,500402,Mangapa-Matauri Bay,Far North District
0044007,1,501614,Kapiro,Far North District
0044008,0,501614,Kapiro,Far North District
0044003,1,501614,Kapiro,Far North District
0044004,0,501614,Kapiro,Far North District
0044005,0,501614,Kapiro,Far North District
0044101,0,501613,Bay of Islands,Far North District
0044102,6,501614,Kapiro,Far North District
0044201,0,501614,Kapiro,Far North District
0044202,0,501613,Bay of Islands,Far North District
0044301,0,501614,Kapiro,Far North District
0044302,0,501613,Bay of Islands,Far North District
0044403,1,501614,Kapiro,Far North District
0044404,1,501614,Kapiro,Far North District
0044405,0,501614,Kapiro,Far North District
0044406,2,501614,Kapiro,Far North District
0044402,0,501613,Bay of Islands,Far North District
0044501,2,501614,Kapiro,Far North District
0044503,0,500900,Kerikeri,Far North District
0044504,1,500900,Kerikeri,Far North District
0044505,7,500900,Kerikeri,Far North District
0044506,3,500900,Kerikeri,Far North District
0044507,0,500900,Kerikeri,Far North District
0044508,0,500900,Kerikeri,Far North District
0044603,2,500900,Kerikeri,Far North District
0044604,1,500900,Kerikeri,Far North District
0044605,1,500900,Kerikeri,Far North District
0044606,0,500900,Kerikeri,Far North District
0044607,1,500900,Kerikeri,Far North District
0044608,2,500900,Kerikeri,Far North District
0044609,1,500900,Kerikeri,Far North District
0044610,0,500900,Kerikeri,Far North District
0044611,1,500900,Kerikeri,Far North District
0044602,4,500900,Kerikeri,Far North District
0044701,1,501633,Waihou Valley-Hupara,Far North District
0044702,18,501633,Waihou Valley-Hupara,Far North District
0044703,0,501633,Waihou Valley-Hupara,Far North District
0044801,6,501614,Kapiro,Far North District
0044803,0,500900,Kerikeri,Far North District
0044804,2,500900,Kerikeri,Far North District
0044805,0,500900,Kerikeri,Far North District
0044806,0,500900,Kerikeri,Far North District
0044807,0,500900,Kerikeri,Far North District
0044808,1,500900,Kerikeri,Far North District
0044901,4,501620,Pokere-Waihaha,Far North District
0044902,0,501620,Pokere-Waihaha,Far North District
0045000,1,501620,Pokere-Waihaha,Far North District
0045100,5,501620,Pokere-Waihaha,Far North District
0045200,2,501620,Pokere-Waihaha,Far North District
0045300,0,501620,Pokere-Waihaha,Far North District
0045400,1,501620,Pokere-Waihaha,Far North District
0045500,1,501620,Pokere-Waihaha,Far North District
0045600,1,501620,Pokere-Waihaha,Far North District
0045700,0,501620,Pokere-Waihaha,Far North District
0045800,0,501620,Pokere-Waihaha,Far North District
0045901,0,501620,Pokere-Waihaha,Far North District
0045902,1,501620,Pokere-Waihaha,Far North District
0046001,0,501620,Pokere-Waihaha,Far North District
0046002,1,501620,Pokere-Waihaha,Far North District
0046100,0,501620,Pokere-Waihaha,Far North District
0046200,0,501620,Pokere-Waihaha,Far North District
0046300,0,501620,Pokere-Waihaha,Far North District
0046400,0,501620,Pokere-Waihaha,Far North District
0046500,1,501620,Pokere-Waihaha,Far North District
0046600,0,501620,Pokere-Waihaha,Far North District
0046700,1,501620,Pokere-Waihaha,Far North District
0046801,0,501620,Pokere-Waihaha,Far North District
0046802,0,501620,Pokere-Waihaha,Far North District
0046901,0,501620,Pokere-Waihaha,Far North District
0046902,0,501620,Pokere-Waihaha,Far North District
0047001,0,501620,Pokere-Waihaha,Far North District
0047002,0,501620,Pokere-Waihaha,Far North District
0047100,0,501620,Pokere-Waihaha,Far North District
0047200,0,501620,Pokere-Waihaha,Far North District
0047301,0,501500,Moerewa,Far North District
0047302,0,501634,Ngapuhi-Kaikou,Far North District
0047400,1,501634,Ngapuhi-Kaikou,Far North District
0047500,3,501634,Ngapuhi-Kaikou,Far North District
0047601,0,501620,Pokere-Waihaha,Far North District
0047602,0,501620,Pokere-Waihaha,Far North District
0047603,3,501620,Pokere-Waihaha,Far North District
0047701,0,501620,Pokere-Waihaha,Far North District
0047702,0,501620,Pokere-Waihaha,Far North District
0047801,0,501620,Pokere-Waihaha,Far North District
0047802,0,501620,Pokere-Waihaha,Far North District
0047901,1,501620,Pokere-Waihaha,Far North District
0047902,0,501620,Pokere-Waihaha,Far North District
0048001,0,501620,Pokere-Waihaha,Far North District
0048003,0,501620,Pokere-Waihaha,Far North District
0048004,0,501620,Pokere-Waihaha,Far North District
0048101,1,501613,Bay of Islands,Far North District
0048102,0,501620,Pokere-Waihaha,Far North District
0048201,0,501613,Bay of Islands,Far North District
0048203,2,501620,Pokere-Waihaha,Far North District
0048204,1,501620,Pokere-Waihaha,Far North District
0048205,2,501620,Pokere-Waihaha,Far North District
0048301,2,501613,Bay of Islands,Far North District
0048303,1,501620,Pokere-Waihaha,Far North District
0048304,2,501620,Pokere-Waihaha,Far North District
0048403,0,501613,Bay of Islands,Far North District
0048404,1,501620,Pokere-Waihaha,Far North District
0048405,0,501620,Pokere-Waihaha,Far North District
0048406,0,501620,Pokere-Waihaha,Far North District
0048407,0,501620,Pokere-Waihaha,Far North District
0048408,0,501620,Pokere-Waihaha,Far North District
0048409,3,501620,Pokere-Waihaha,Far North District
0048410,0,501620,Pokere-Waihaha,Far North District
0048500,2,501620,Pokere-Waihaha,Far North District
0048601,0,501620,Pokere-Waihaha,Far North District
0048602,0,501620,Pokere-Waihaha,Far North District
0048701,0,501620,Pokere-Waihaha,Far North District
0048702,0,501620,Pokere-Waihaha,Far North District
0048800,0,501620,Pokere-Waihaha,Far North District
0048900,0,501620,Pokere-Waihaha,Far North District
0049000,0,501620,Pokere-Waihaha,Far North District
0049102,0,501620,Pokere-Waihaha,Far North District
0049103,0,501620,Pokere-Waihaha,Far North District
0049104,0,501620,Pokere-Waihaha,Far North District
0049105,0,501620,Pokere-Waihaha,Far North District
0049203,0,501613,Bay of Islands,Far North District
0049204,3,501615,Waitangi,Far North District
0049205,0,501613,Bay of Islands,Far North District
0049206,2,501615,Waitangi,Far North District
0049303,0,500900,Kerikeri,Far North District
0049304,0,500900,Kerikeri,Far North District
0049305,0,500900,Kerikeri,Far North District
0049306,0,500900,Kerikeri,Far North District
0049307,0,500900,Kerikeri,Far North District
0049302,2,500900,Kerikeri,Far North District
0049401,0,500900,Kerikeri,Far North District
0049403,0,500900,Kerikeri,Far North District
0049404,0,500900,Kerikeri,Far North District
0049405,0,500900,Kerikeri,Far North District
0049406,2,500900,Kerikeri,Far North District
0049407,1,500900,Kerikeri,Far North District
0049501,0,500900,Kerikeri,Far North District
0049502,1,500900,Kerikeri,Far North District
0049503,0,500900,Kerikeri,Far North District
0049504,0,500900,Kerikeri,Far North District
0049505,1,500900,Kerikeri,Far North District
0049506,2,500900,Kerikeri,Far North District
0049507,0,500900,Kerikeri,Far North District
0049600,9,500900,Kerikeri,Far North District
0049700,9,500900,Kerikeri,Far North District
0049801,7,501633,Waihou Valley-Hupara,Far North District
0049802,4,501615,Waitangi,Far North District
0049901,0,500900,Kerikeri,Far North District
0049903,0,500900,Kerikeri,Far North District
0049904,0,500900,Kerikeri,Far North District
0049905,1,500900,Kerikeri,Far North District
0050001,1,500900,Kerikeri,Far North District
0050002,3,501615,Waitangi,Far North District
0050003,1,501615,Waitangi,Far North District
0050004,0,501633,Waihou Valley-Hupara,Far North District
0050100,3,500900,Kerikeri,Far North District
0050201,1,501615,Waitangi,Far North District
0050202,0,501615,Waitangi,Far North District
0050307,0,501200,Haruru Falls,Far North District
0050308,0,501200,Haruru Falls,Far North District
0050309,1,501200,Haruru Falls,Far North District
0050310,1,501200,Haruru Falls,Far North District
0050311,1,501200,Haruru Falls,Far North District
0050303,1,501200,Haruru Falls,Far North District
0050304,1,501200,Haruru Falls,Far North District
0050305,0,501200,Haruru Falls,Far North District
0050306,1,501200,Haruru Falls,Far North District
0050400,2,501200,Haruru Falls,Far North District
0050501,0,501615,Waitangi,Far North District
0050502,0,501613,Bay of Islands,Far North District
0050503,0,501615,Waitangi,Far North District
0050604,0,501633,Waihou Valley-Hupara,Far North District
0050605,2,501633,Waihou Valley-Hupara,Far North District
0050602,0,501615,Waitangi,Far North District
0050603,0,501615,Waitangi,Far North District
0050701,1,501200,Haruru Falls,Far North District
0050703,0,501100,Paihia,Far North District
0050704,0,501633,Waihou Valley-Hupara,Far North District
0050705,1,501200,Haruru Falls,Far North District
0050706,0,501633,Waihou Valley-Hupara,Far North District
0050707,0,501613,Bay of Islands,Far North District
0050708,0,501615,Waitangi,Far North District
0050804,4,501633,Waihou Valley-Hupara,Far North District
0050805,2,501633,Waihou Valley-Hupara,Far North District
0050806,1,501200,Haruru Falls,Far North District
0050802,0,501633,Waihou Valley-Hupara,Far North District
0050803,0,501200,Haruru Falls,Far North District
0050901,0,501633,Waihou Valley-Hupara,Far North District
0050902,0,501633,Waihou Valley-Hupara,Far North District
0051000,0,501615,Waitangi,Far North District
0051101,0,501615,Waitangi,Far North District
0051102,0,501615,Waitangi,Far North District
0051201,8,501300,Opua East,Far North District
0051202,3,501300,Opua East,Far North District
0051300,6,501300,Opua East,Far North District
0051401,4,501612,Opua West,Far North District
0051402,0,501100,Paihia,Far North District
0051403,5,501612,Opua West,Far North District
0051406,2,501100,Paihia,Far North District
0051407,0,501100,Paihia,Far North District
0051408,1,501100,Paihia,Far North District
0051409,0,501100,Paihia,Far North District
0051405,0,501633,Waihou Valley-Hupara,Far North District
0051501,1,501612,Opua West,Far North District
0051502,2,501300,Opua East,Far North District
0051504,4,501300,Opua East,Far North District
0051505,0,501633,Waihou Valley-Hupara,Far North District
0051506,0,501300,Opua East,Far North District
0051507,2,501633,Waihou Valley-Hupara,Far North District
0051508,0,501633,Waihou Valley-Hupara,Far North District
0051601,0,501633,Waihou Valley-Hupara,Far North District
0051602,0,501633,Waihou Valley-Hupara,Far North District
0051700,1,501633,Waihou Valley-Hupara,Far North District
0051800,1,501633,Waihou Valley-Hupara,Far North District
0051900,0,501620,Pokere-Waihaha,Far North District
0052001,7,501500,Moerewa,Far North District
0052002,2,501500,Moerewa,Far North District
0052100,1,501500,Moerewa,Far North District
0052200,1,501500,Moerewa,Far North District
0052300,1,501500,Moerewa,Far North District
0052400,4,501500,Moerewa,Far North District
0052501,2,501500,Moerewa,Far North District
0052502,0,501500,Moerewa,Far North District
0052600,0,501500,Moerewa,Far North District
0052700,2,501500,Moerewa,Far North District
0052800,2,501500,Moerewa,Far North District
0052903,0,500900,Kerikeri,Far North District
0052904,0,500900,Kerikeri,Far North District
0052905,0,500900,Kerikeri,Far North District
0052906,0,500900,Kerikeri,Far North District
0052907,1,500900,Kerikeri,Far North District
0052902,1,500900,Kerikeri,Far North District
0053001,0,500900,Kerikeri,Far North District
0053002,0,500900,Kerikeri,Far North District
0053003,1,500900,Kerikeri,Far North District
0053004,0,500900,Kerikeri,Far North District
0053005,0,500900,Kerikeri,Far North District
0053101,3,500900,Kerikeri,Far North District
0053102,2,500900,Kerikeri,Far North District
0053200,6,500900,Kerikeri,Far North District
0053301,1,500900,Kerikeri,Far North District
0053304,7,500900,Kerikeri,Far North District
0053305,6,500900,Kerikeri,Far North District
0053303,5,500900,Kerikeri,Far North District
0053403,3,500900,Kerikeri,Far North District
0053404,1,500900,Kerikeri,Far North District
0053405,4,500900,Kerikeri,Far North District
0053406,9,500900,Kerikeri,Far North District
0053407,6,500900,Kerikeri,Far North District
0053408,0,500900,Kerikeri,Far North District
0053503,1,500900,Kerikeri,Far North District
0053504,2,500900,Kerikeri,Far North District
0053505,0,500900,Kerikeri,Far North District
0053506,1,500900,Kerikeri,Far North District
0053507,0,500900,Kerikeri,Far North District
0053508,1,500900,Kerikeri,Far North District
0053509,0,500900,Kerikeri,Far North District
0053502,5,500900,Kerikeri,Far North District
0053600,0,500900,Kerikeri,Far North District
0053700,5,501100,Paihia,Far North District
0053800,6,501100,Paihia,Far North District
0053900,2,501100,Paihia,Far North District
0054000,3,501100,Paihia,Far North District
0054100,0,501100,Paihia,Far North District
0054200,5,501100,Paihia,Far North District
0054300,11,501100,Paihia,Far North District
0054400,1,501100,Paihia,Far North District
0054501,4,501100,Paihia,Far North District
0054502,2,501100,Paihia,Far North District
0054600,6,501100,Paihia,Far North District
0054700,2,501100,Paihia,Far North District
0054801,1,501100,Paihia,Far North District
0054802,5,501100,Paihia,Far North District
0054900,8,501500,Moerewa,Far North District
0055000,13,501500,Moerewa,Far North District
0055100,4,501500,Moerewa,Far North District
0055200,8,501500,Moerewa,Far North District
0055300,0,501500,Moerewa,Far North District
0055400,2,501500,Moerewa,Far North District
0055500,8,501500,Moerewa,Far North District
0055600,4,501500,Moerewa,Far North District
0055700,1,501500,Moerewa,Far North District
0055801,6,501500,Moerewa,Far North District
0055802,2,501500,Moerewa,Far North District
0055900,5,501500,Moerewa,Far North District
0056001,1,501500,Moerewa,Far North District
0056002,1,501500,Moerewa,Far North District
0056100,1,501500,Moerewa,Far North District
0056200,0,501500,Moerewa,Far North District
0056300,9,501000,Russell,Far North District
0056400,7,501000,Russell,Far North District
0056500,1,501000,Russell,Far North District
0056600,0,501000,Russell,Far North District
0056700,2,501000,Russell,Far North District
0056800,3,501000,Russell,Far North District
0056900,1,501000,Russell,Far North District
0057000,2,501000,Russell,Far North District
0057100,2,501000,Russell,Far North District
0057201,2,501000,Russell,Far North District
0057202,1,501000,Russell,Far North District
0057300,5,501400,Kawakawa,Far North District
0057400,8,501400,Kawakawa,Far North District
0057500,6,501400,Kawakawa,Far North District
0057600,0,501400,Kawakawa,Far North District
0057700,15,501400,Kawakawa,Far North District
0057800,1,501400,Kawakawa,Far North District
0057900,3,501400,Kawakawa,Far North District
0058000,0,501400,Kawakawa,Far North District
0058100,9,501400,Kawakawa,Far North District
0058200,4,501400,Kawakawa,Far North District
0058300,8,501400,Kawakawa,Far North District
0058400,1,501400,Kawakawa,Far North District
0058500,1,501400,Kawakawa,Far North District
0058600,2,501400,Kawakawa,Far North District
